index,Order ID,Cust ID,Gender,Age,Age Group,Date, Month,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
3269,408-4950528-0478720,4950528,Women,34,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,SAR008,Saree,Free,1,INR,737,PURULIA,WEST BENGAL,723101,IN,FALSE
3270,408-8649363-9740361,8649363,Women,44,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET291-KR-PP-M,Set,M,1,INR,569,MUMBAI,MAHARASHTRA,400093,IN,FALSE
3271,408-7522633-3798730,7522633,Women,40,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0381-SKD-XL,Set,XL,1,INR,1146,MADHURAWADA,ANDHRA PRADESH,530048,IN,FALSE
3272,408-7457901-6530728,7457901,Women,27,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,SAR007,Saree,Free,1,INR,730,NEW DELHI,DELHI,110087,IN,FALSE
3273,407-3370114-0084329,3370114,Women,40,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3423-KR-L,kurta,L,1,INR,399,DAMAN,DADRA AND NAGAR,396220,IN,FALSE
3274,404-3469166-6084306,3469166,Women,40,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0341-DR-XXXL,Western Dress,3XL,1,INR,885,BENGALURU,KARNATAKA,560095,IN,FALSE
3275,407-7559756-4103509,7559756,Women,49,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3487-KR-XXL,kurta,XXL,1,INR,362,Mumbai,MAHARASHTRA,400091,IN,FALSE
3276,406-0878369-6993910,878369,Women,60,Senior 55+,9/4/2022,Sep,Delivered,Flipkart,J0339-DR-XL,Western Dress,XL,1,INR,744,NEW DELHI,DELHI,110032,IN,FALSE
3277,403-4048001-7567547,4048001,Women,28,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET265-KR-NP-XL,Set,XL,1,INR,888,CHENNAI,TAMIL NADU,600078,IN,FALSE
3278,402-8472372-7149958,8472372,Men,42,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3721-KR-XS,kurta,XS,1,INR,301,BENGALURU,KARNATAKA,560060,IN,FALSE
3279,403-6915228-1425125,6915228,Women,20,Teenage 18-25,9/4/2022,Sep,Delivered,Myntra,J0341-DR-L,Western Dress,L,1,INR,744,HYDERABAD,TELANGANA,500046,IN,FALSE
3280,406-5198587-8590719,5198587,Men,30,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,SET392-KR-NP-XL,Set,XL,1,INR,799,PUNE,MAHARASHTRA,411006,IN,FALSE
3281,405-4546530-9148348,4546530,Women,27,Adult 25-55,9/4/2022,Sep,Returned,Meesho,JNE3800-KR-L,Western Dress,L,1,INR,735,DAVANAGERE,KARNATAKA,577004,IN,FALSE
3282,405-6314840-3889168,6314840,Men,37,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,JNE3465-KR-M,kurta,M,1,INR,469,COIMBATORE,TAMIL NADU,641001,IN,FALSE
3283,403-8137918-3796369,8137918,Women,35,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,771,HYDERABAD,TELANGANA,500020,IN,FALSE
3284,406-0007701-4030751,7701,Men,64,Senior 55+,9/4/2022,Sep,Delivered,Myntra,JNE3562-KR-L,kurta,L,1,INR,476,SECUNDERABAD,TELANGANA,500026,IN,FALSE
3285,404-8138325-4984314,8138325,Men,32,Adult 25-55,9/4/2022,Sep,Delivered,Others,SET340-KR-NP-XS,Set,XS,1,INR,751,VADODARA,GUJARAT,390019,IN,FALSE
3286,406-1482732-5085160,1482732,Women,42,Adult 25-55,9/4/2022,Sep,Returned,Flipkart,SET303-KR-NP-XXL,Set,XXL,1,INR,888,"CALANGUTE, BARDEZ",GOA,403516,IN,FALSE
3287,171-5286045-1090718,5286045,Men,40,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET194-KR-NP-M,Set,M,1,INR,616,BENGALURU,KARNATAKA,560037,IN,FALSE
3288,404-9962358-3871559,9962358,Men,55,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,SET397-KR-NP-S,Set,S,1,INR,979,BENGALURU,KARNATAKA,560057,IN,FALSE
3289,404-7794490-0598707,7794490,Men,69,Senior 55+,9/4/2022,Sep,Delivered,Myntra,J0334-TP-M,Top,M,1,INR,794,THANE,MAHARASHTRA,400601,IN,FALSE
3290,404-0072699-1745922,72699,Men,49,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,mumbai,MAHARASHTRA,400008,IN,FALSE
3291,404-7703659-2070711,7703659,Men,33,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET392-KR-NP-XL,Set,XL,1,INR,799,ZIRAKPUR,PUNJAB,140603,IN,FALSE
3292,408-4944996-0675505,4944996,Men,39,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3445-KR-XXL,kurta,XXL,1,INR,453,THANE,MAHARASHTRA,400605,IN,FALSE
3293,402-7882031-4409940,7882031,Women,21,Teenage 18-25,9/4/2022,Sep,Delivered,Flipkart,SET364-KR-NP-XXL,Set,XXL,1,INR,1338,KOTPUTLI,RAJASTHAN,303108,IN,FALSE
3294,402-6685744-7186768,6685744,Men,33,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3759-KR-S,kurta,S,1,INR,568,GURUGRAM,HARYANA,122011,IN,FALSE
3295,402-4342429-0274726,4342429,Women,51,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,J0391-TP-XXL,Top,XXL,1,INR,690,Pune,MAHARASHTRA,411001,IN,FALSE
3296,408-7906412-9307511,7906412,Women,37,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0230-SKD-XS,Set,XS,1,INR,1319,DHARWAD,KARNATAKA,580005,IN,FALSE
3297,405-7663684-3315566,7663684,Women,25,Teenage 18-25,9/4/2022,Sep,Delivered,Flipkart,JNE3468-KR-XXL,kurta,XXL,1,INR,387,BENGALURU,KARNATAKA,560075,IN,FALSE
3298,407-7719630-8469941,7719630,Women,66,Senior 55+,9/4/2022,Sep,Delivered,Amazon,J0342-TP-XS,Top,XS,1,INR,625,KHAMMAM,TELANGANA,507001,IN,FALSE
3299,407-6942541-6030769,6942541,Men,33,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,SET280-KR-PP-S,Set,S,1,INR,775,NEW DELHI,DELHI,110007,IN,FALSE
3300,404-4240862-5659544,4240862,Women,35,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,J0122-TP-XXXL,Top,3XL,1,INR,329,MUMBAI,MAHARASHTRA,400037,IN,FALSE
3301,406-5718692-8687548,5718692,Women,27,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,J0003-SET-M,Set,M,1,INR,664,HYDERABAD,TELANGANA,500083,IN,FALSE
3302,407-4971036-9862716,4971036,Women,24,Teenage 18-25,9/4/2022,Sep,Delivered,Myntra,SET098-KR-PP-M,Set,M,1,INR,696,Jagatsinghapur,ODISHA,754113,IN,FALSE
3303,404-3432914-2822720,3432914,Men,35,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,SET265-KR-NP-S,Set,S,1,INR,877,NEW DELHI,DELHI,110092,IN,FALSE
3304,403-8761462-4629920,8761462,Men,39,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET345-KR-NP-S,Set,S,1,INR,635,BHUBANESWAR,ODISHA,751010,IN,FALSE
3305,404-2357733-5228310,2357733,Men,28,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET128-KR-DH-L,Set,L,1,INR,1147,BENGALURU,KARNATAKA,560013,IN,FALSE
3306,408-1273700-2633122,1273700,Women,18,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,SET278-KR-NP-L,Set,L,1,INR,1442,HYDERABAD,TELANGANA,500010,IN,FALSE
3307,404-1883124-0889948,1883124,Women,29,Adult 25-55,9/4/2022,Sep,Delivered,Nalli,JNE3405-KR-S,kurta,S,1,INR,435,GUWAHATI,ASSAM,781029,IN,FALSE
3308,407-5037202-6905964,5037202,Women,41,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3793-KR-XL,kurta,XL,1,INR,349,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,IN,FALSE
3309,404-8956829-4005110,8956829,Women,29,Adult 25-55,9/4/2022,Sep,Delivered,Meesho,SET291-KR-PP-XXXL,Set,3XL,1,INR,569,BENGALURU,KARNATAKA,560078,IN,FALSE
3310,407-4501283-9837123,4501283,Men,18,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,J0003-SET-XXXL,Set,3XL,1,INR,654,RANCHI,JHARKHAND,834002,IN,FALSE
3311,407-0023986-9453915,23986,Men,66,Senior 55+,9/4/2022,Sep,Delivered,Flipkart,J0341-DR-XS,Western Dress,XS,1,INR,1033,PORT BLAIR,ANDAMAN & NICOBAR ,744101,IN,FALSE
3312,403-4898810-9514767,4898810,Women,75,Senior 55+,9/4/2022,Sep,Delivered,Myntra,J0041-SET-S,Set,S,1,INR,612,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE
3313,403-4898810-9514767,4898810,Men,45,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0025-DR-XXXL,Western Dress,3XL,1,INR,566,PUNE,MAHARASHTRA,411021,IN,FALSE
3314,404-4735613-8348355,4735613,Women,61,Senior 55+,9/4/2022,Sep,Delivered,Flipkart,SET290-KR-DPT-XL,Set,XL,1,INR,792,HYDERABAD,TELANGANA,500024,IN,FALSE
3315,402-2092163-3576319,2092163,Women,20,Teenage 18-25,9/4/2022,Sep,Delivered,Myntra,JNE3766-KR-M,kurta,M,1,INR,517,ERNAKULAM,KERALA,682025,IN,FALSE
3316,405-2684001-9129930,2684001,Women,38,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,SET392-KR-NP-S,Set,S,1,INR,799,SHIVAMOGGA,KARNATAKA,577414,IN,FALSE
3317,407-9478492-1129139,9478492,Women,48,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0008-SKD-S,Set,S,1,INR,1065,BENGALURU,KARNATAKA,560003,IN,FALSE
3318,402-9629465-2733135,9629465,Women,78,Senior 55+,9/4/2022,Sep,Delivered,Myntra,SET144-KR-NP-L,Set,L,1,INR,788,GHAZIABAD,UTTAR PRADESH,201005,IN,FALSE
3319,403-0487939-8341941,487939,Women,33,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0230-SKD-XS,Set,XS,1,INR,1112,MULKI,KARNATAKA,574154,IN,FALSE
3320,402-5372109-4379524,5372109,Men,53,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,J0341-DR-L,Western Dress,L,1,INR,832,CHENNAI,TAMIL NADU,600100,IN,FALSE
3321,403-0535773-3388308,535773,Men,75,Senior 55+,9/4/2022,Sep,Delivered,Myntra,J0341-DR-S,Western Dress,S,1,INR,842,BENGALURU,KARNATAKA,560035,IN,FALSE
3322,171-7859327-1050759,7859327,Women,55,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,SET268-KR-NP-L,Set,L,1,INR,788,PUNE,MAHARASHTRA,411062,IN,FALSE
3323,403-7867537-5613103,7867537,Women,46,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,J0047-TP-XL,Top,XL,1,INR,346,SURAT,GUJARAT,395008,IN,FALSE
3324,403-4932796-2790727,4932796,Men,32,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET144-KR-NP-M,Set,M,1,INR,765,JAMSHEDPUR,JHARKHAND,831005,IN,FALSE
3325,408-9035152-9611513,9035152,Women,43,Adult 25-55,9/4/2022,Sep,Returned,Amazon,JNE3368-KR-XL,kurta,XL,1,INR,471,VARKALA,KERALA,695141,IN,FALSE
3326,171-5393144-1314712,5393144,Men,45,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,JNE3800-KR-A-M,Western Dress,M,1,INR,725,CHIKKAMAGALURU,KARNATAKA,577101,IN,FALSE
3327,402-0963594-8876345,963594,Women,40,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,PJNE2199-KR-N-5XL,kurta,5XL,1,INR,764,CHENNAI,TAMIL NADU,600011,IN,FALSE
3328,402-0627551-1669901,627551,Men,45,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,NW034-TP-PJ-XS,Set,XS,1,INR,613,VISAKHAPATNAM,ANDHRA PRADESH,530005,IN,FALSE
3329,402-9463793-3313139,9463793,Men,33,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,SET364-KR-NP-XL,Set,XL,1,INR,1126,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
3330,403-5523346-3964333,5523346,Women,49,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3887-KR-XL,kurta,XL,1,INR,510,GHAZIABAD,UTTAR PRADESH,201001,IN,FALSE
3331,406-7762087-8661131,7762087,Men,32,Adult 25-55,9/4/2022,Sep,Delivered,Nalli,SET331-KR-NP-XXL,Set,XXL,1,INR,627,THIRUVANANTHAPURAM,KERALA,695009,IN,FALSE
3332,404-4418252-2721131,4418252,Women,33,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0244-SKD-XL,Set,XL,1,INR,1164,VARANASI,UTTAR PRADESH,221002,IN,FALSE
3333,406-2951399-6892347,2951399,Women,25,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,J0347-SET-XXXL,Set,3XL,1,INR,599,NEW DELHI,DELHI,110095,IN,FALSE
3334,402-8679432-0199502,8679432,Women,24,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,AN208-MUSTARD-M,Bottom,M,1,INR,229,MADHEPURA,BIHAR,852113,IN,FALSE
3335,402-6030299-8477913,6030299,Women,22,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,J0083-KR-XXXL,kurta,3XL,1,INR,591,SONIPAT,HARYANA,131001,IN,FALSE
3336,403-0905708-0479527,905708,Men,21,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,J0162-SKD-S,Set,S,1,INR,1186,LONI,UTTAR PRADESH,201102,IN,FALSE
3337,408-6834260-1867529,6834260,Women,42,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET098-KR-PP-XL,Set,XL,1,INR,672,KOTA,RAJASTHAN,324005,IN,FALSE
3338,408-9673241-3122720,9673241,Women,59,Senior 55+,9/4/2022,Sep,Delivered,Myntra,SET184-KR-PP-XS,Set,XS,1,INR,573,Chennai,TAMIL NADU,600093,IN,FALSE
3339,171-1238998-0350752,1238998,Women,42,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3749-KR-S,kurta,S,1,INR,457,NEW DELHI,DELHI,110044,IN,FALSE
3340,405-8169589-3170768,8169589,Women,18,Teenage 18-25,9/4/2022,Sep,Delivered,Flipkart,SAR014,Saree,Free,1,INR,655,NEW DELHI,DELHI,110070,IN,FALSE
3341,405-0129510-4329946,129510,Men,45,Adult 25-55,9/4/2022,Sep,Delivered,Meesho,J0338-DR-S,Western Dress,S,1,INR,743,MYSURU,KARNATAKA,570008,IN,FALSE
3342,406-5668768-5253909,5668768,Men,49,Adult 25-55,9/4/2022,Sep,Cancelled,Flipkart,SET271-KR-NP-XXL,Set,XXL,1,INR,895,AHMEDABAD,GUJARAT,380013,IN,FALSE
3343,407-8021097-4652332,8021097,Women,19,Teenage 18-25,9/4/2022,Sep,Returned,Myntra,SET184-KR-PP-XXL,Set,XXL,1,INR,563,SILIGURI,WEST BENGAL,734002,IN,FALSE
3344,171-3187440-8901932,3187440,Women,20,Teenage 18-25,9/4/2022,Sep,Delivered,Flipkart,JNE3463-KR-M,kurta,M,1,INR,528,MEDINIPUR,WEST BENGAL,721101,IN,FALSE
3345,171-1676019-2179502,1676019,Women,28,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3504-KR-XL,kurta,XL,1,INR,481,Jaipur,RAJASTHAN,302004,IN,FALSE
3346,402-8603459-6333941,8603459,Women,49,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SAR006,Saree,Free,1,INR,626,BADLAPUR,MAHARASHTRA,421503,IN,FALSE
3347,407-9471868-9941152,9471868,Men,25,Teenage 18-25,9/4/2022,Sep,Returned,Others,J0007-SKD-XS,Set,XS,1,INR,1065,VAIJAPUR,MAHARASHTRA,423701,IN,FALSE
3348,403-6709334-4627500,6709334,Women,20,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,SAR024,Saree,Free,1,INR,458,POWAYAN,UTTAR PRADESH,242401,IN,FALSE
3349,405-4503533-6280308,4503533,Women,25,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,SET269-KR-NP-XL,Set,XL,1,INR,824,Bengaluru,KARNATAKA,560099,IN,FALSE
3350,402-1794208-1593932,1794208,Women,43,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE2265-KR-501-L,kurta,L,1,INR,329,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE
3351,407-2420271-3979560,2420271,Women,54,Adult 25-55,9/4/2022,Sep,Delivered,Nalli,JNE3431-KR-S,kurta,S,1,INR,349,CHENNAI,TAMIL NADU,600100,IN,FALSE
3352,402-2264729-5215500,2264729,Women,36,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,SET324-KR-NP-M,Set,M,1,INR,597,BICHOLIM,GOA,403504,IN,FALSE
3353,406-9344710-2229152,9344710,Women,28,Adult 25-55,9/4/2022,Sep,Delivered,Meesho,JNE3654-TP-M,Top,M,1,INR,371,MUMBAI,MAHARASHTRA,400088,IN,FALSE
3354,403-3003071-6348333,3003071,Men,45,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,JNE3797-KR-A-S,Western Dress,S,1,INR,725,ERNAKULAM,KERALA,682025,IN,FALSE
3355,404-3729626-6198700,3729626,Women,40,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,SAR019,Saree,Free,1,INR,1115,NEW DELHI,DELHI,110048,IN,FALSE
3356,405-6373812-5281160,6373812,Men,26,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,SET324-KR-NP-L,Set,L,1,INR,635,HYDERABAD,TELANGANA,500019,IN,FALSE
3357,402-6301228-2458704,6301228,Women,35,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,JNE3887-KR-XS,kurta,XS,1,INR,526,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE
3358,403-4456175-5155539,4456175,Women,47,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0003-SET-XXXL,Set,3XL,1,INR,654,Ulhasnagar,MAHARASHTRA,421004,IN,FALSE
3359,404-2401215-8252335,2401215,Women,77,Senior 55+,9/4/2022,Sep,Delivered,Meesho,SET355-KR-PP-M,Set,M,1,INR,1192,KOLAGHAT,WEST BENGAL,721134,IN,FALSE
3360,405-3975365-7630714,3975365,Women,44,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,SET374-KR-NP-S,Set,S,1,INR,666,JAJAPUR,ODISHA,755001,IN,FALSE
3361,403-2165022-1696322,2165022,Men,27,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,SET377-KR-NP-L,Set,L,1,INR,1238,JAIPUR,RAJASTHAN,302012,IN,FALSE
3362,408-8322443-9451501,8322443,Women,30,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,SAR016,Saree,Free,1,INR,499,KOLKATA,WEST BENGAL,700108,IN,FALSE
3363,405-6181454-0233160,6181454,Women,47,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3721-KR-XL,kurta,XL,1,INR,292,BENGALURU,KARNATAKA,560078,IN,FALSE
3364,408-0033321-1605948,33321,Men,20,Teenage 18-25,9/4/2022,Sep,Returned,Amazon,NW001-TP-PJ-M,Set,M,1,INR,563,VARANASI,UTTAR PRADESH,221005,IN,FALSE
3365,402-6411993-0829923,6411993,Women,31,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3637-KR-S,kurta,S,1,INR,526,MANGALAGIRI,ANDHRA PRADESH,522503,IN,FALSE
3366,402-6411993-0829923,6411993,Women,31,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,JNE3405-KR-L,kurta,L,1,INR,399,NEW DELHI,DELHI,110008,IN,FALSE
3367,407-3361068-0457925,3361068,Women,28,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3742-KR-XXL,kurta,XXL,1,INR,432,BHUBANESWAR,ODISHA,751001,IN,FALSE
3368,171-3522081-6793908,3522081,Women,64,Senior 55+,9/4/2022,Sep,Delivered,Myntra,SAR012,Saree,Free,1,INR,529,CHANDAULI,UTTAR PRADESH,233232,IN,FALSE
3369,406-0264178-2443511,264178,Women,28,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,BL104-M,Blouse,M,1,INR,625,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE
3370,406-9832258-3123531,9832258,Women,35,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,MEN5015-KR-XXL,kurta,XXL,1,INR,475,BADVEL,ANDHRA PRADESH,516227,IN,FALSE
3371,405-8440048-8102741,8440048,Women,53,Adult 25-55,9/4/2022,Sep,Returned,Nalli,JNE3721-KR-L,kurta,L,1,INR,292,NAGARI,ANDHRA PRADESH,517592,IN,FALSE
3372,406-8946606-2940366,8946606,Women,57,Senior 55+,9/4/2022,Sep,Delivered,Myntra,SAR002,Saree,Free,1,INR,591,KHANDWA,MADHYA PRADESH,450001,IN,FALSE
3373,408-1303949-1505154,1303949,Men,40,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,J0002-SKD-XS,Set,XS,1,INR,1115,Kanjoor,KERALA,683575,IN,FALSE
3374,407-2220743-6177128,2220743,Men,41,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,SET288-KR-NP-XXXL,Set,3XL,1,INR,674,VARANASI,UTTAR PRADESH,221010,IN,FALSE
3375,408-2653541-7709969,2653541,Women,42,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,J0164-DR-M,Ethnic Dress,M,1,INR,388,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE
3376,408-7896501-4407522,7896501,Women,42,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3718-KR-XXXL,kurta,3XL,1,INR,427,BENGALURU,KARNATAKA,560005,IN,FALSE
3377,171-4766713-5037148,4766713,Women,27,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,JNE3638-KR-S,kurta,S,1,INR,517,Ernakulam,KERALA,683594,IN,FALSE
3378,407-7166746-4962724,7166746,Women,20,Teenage 18-25,9/4/2022,Sep,Returned,Amazon,MEN5032-KR-XXXL,kurta,3XL,1,INR,579,Lucknow,UTTAR PRADESH,226006,IN,FALSE
3379,404-0786745-4297100,786745,Women,29,Adult 25-55,9/4/2022,Sep,Delivered,Meesho,BL102-L,Blouse,L,1,INR,664,GARHAKOTA,MADHYA PRADESH,470229,IN,FALSE
3380,405-6748725-9781923,6748725,Men,40,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,J0341-DR-S,Western Dress,S,1,INR,791,CHOUTUPPAL,TELANGANA,508252,IN,FALSE
3381,408-5297726-3405923,5297726,Women,35,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3636-KR-XL,kurta,XL,1,INR,459,HYDERABAD,TELANGANA,500033,IN,FALSE
3382,408-2818229-5363541,2818229,Women,35,Adult 25-55,9/4/2022,Sep,Delivered,Meesho,JNE3399-KR-L,kurta,L,1,INR,469,HYDERABAD,TELANGANA,502032,IN,FALSE
3383,406-4399615-0168362,4399615,Women,29,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,J0388-TP-XS,Top,XS,1,INR,690,YAMUNANAGAR,HARYANA,135001,IN,FALSE
3384,406-4399615-0168362,4399615,Women,28,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,J0385-KR-XXXL,kurta,3XL,1,INR,888,MADHURAWADA,ANDHRA PRADESH,530041,IN,FALSE
3385,403-5988564-6045160,5988564,Men,35,Adult 25-55,9/4/2022,Sep,Delivered,Myntra,SET286-KR-NP-XXL,Set,XXL,1,INR,626,MUMBAI,MAHARASHTRA,400013,IN,FALSE
3386,406-6472116-2025144,6472116,Women,25,Teenage 18-25,9/4/2022,Sep,Cancelled,Nalli,J0176-TP-XL,Top,XL,1,INR,387,NEW DELHI,DELHI,110006,IN,FALSE
3387,406-4355482-3597940,4355482,Men,34,Adult 25-55,9/4/2022,Sep,Delivered,Meesho,J0281-SKD-XL,Set,XL,1,INR,1388,ANANTAPUR,ANDHRA PRADESH,515001,IN,FALSE
3388,407-4225182-0253147,4225182,Women,22,Teenage 18-25,9/4/2022,Sep,Delivered,Myntra,JNE3741-KR-L,kurta,L,1,INR,353,GUNTUR,ANDHRA PRADESH,522409,IN,FALSE
3389,171-9040528-7611523,9040528,Men,66,Senior 55+,9/4/2022,Sep,Delivered,Others,JNE3797-KR-A-M,Western Dress,M,1,INR,771,KATHGODAM,UTTARAKHAND,263126,IN,FALSE
3390,403-3253908-1432315,3253908,Women,24,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,SET132-KR-NP-S,Set,S,1,INR,612,GUNTUR,ANDHRA PRADESH,522007,IN,FALSE
3391,406-8355674-1651555,8355674,Men,23,Teenage 18-25,9/4/2022,Sep,Delivered,Amazon,J0341-DR-XL,Western Dress,XL,1,INR,1229,Varanasi,UTTAR PRADESH,221002,IN,FALSE
3392,171-0272129-4814720,272129,Men,33,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,JNE3797-KR-A-XXL,Western Dress,XXL,1,INR,725,HYDERABAD,TELANGANA,500019,IN,FALSE
3393,406-3610050-9076323,3610050,Men,44,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET331-KR-NP-XS,Set,XS,1,INR,589,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
3394,406-9487418-2478728,9487418,Women,18,Teenage 18-25,9/4/2022,Sep,Delivered,Myntra,J0344-TP-S,Top,S,1,INR,574,KOHIMA,NAGALAND,797001,IN,FALSE
3395,405-0472081-3490769,472081,Men,47,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,J0341-DR-XL,Western Dress,XL,1,INR,743,KOLKATA,WEST BENGAL,700036,IN,FALSE
3396,406-5268926-6081168,5268926,Men,49,Adult 25-55,9/4/2022,Sep,Returned,Flipkart,J0005-DR-XL,Western Dress,XL,1,INR,899,ONGOLE,ANDHRA PRADESH,523002,IN,FALSE
3397,171-2063817-4317140,2063817,Women,19,Teenage 18-25,9/4/2022,Sep,Delivered,Meesho,J0213-TP-L,Top,L,1,INR,599,FARIDABAD,HARYANA,121001,IN,FALSE
3398,402-0527107-2767529,527107,Men,48,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,J0244-SKD-S,Set,S,1,INR,1176,BALLARI,KARNATAKA,583104,IN,FALSE
3399,406-7045982-9376356,7045982,Women,26,Adult 25-55,9/4/2022,Sep,Delivered,Flipkart,SET345-KR-NP-S,Set,S,1,INR,626,Tezpur,ASSAM,784001,IN,FALSE
3400,405-5673378-8010720,5673378,Women,28,Adult 25-55,9/4/2022,Sep,Delivered,Amazon,JNE3364-KR-1051-A-L,kurta,L,1,INR,376,VISAKHAPATNAM,ANDHRA PRADESH,530004,IN,FALSE
3401,171-7194989-5145120,7194989,Women,40,Adult 25-55,9/4/2022,Sep,Delivered,Ajio,J0204-TP-S,Top,S,1,INR,751,Addanki,ANDHRA PRADESH,523201,IN,FALSE
3402,408-2943352-6184305,2943352,Men,75,Senior 55+,9/4/2022,Sep,Delivered,Meesho,J0339-DR-XXL,Western Dress,XXL,1,INR,1091,BANGALORE,KARNATAKA,560008,IN,FALSE
